BBDD;Variable;Dest;Name;ES;BE;DE;FR;IT;NL;SE;UK;US
Main;;;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo
Main;ID;;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid
Main;age;;age;age_rc;profile_julesage;profile_julesage;profile_julesage;age_rc;profile_julesage;profile_julesage;profile_julesage;age
Main;gender;;gender;gender;gender;gender;gender;gender;gender;gender;profile_gender;gender
Main;residence_region;;region;Nielsen_Area_ES_MR;GeoPC_Region1_be;nielsenregion;Grouped_Region_2014;region_grouped_IT;GeoPC_Region1_nl;region;profile_GOR;region
Main;income;;income;income_es_rc;UB_income_BE;hinc;income;profile_gross_household_EU;profile_gross_household_EU;household_income;profile_gross_household;profile_gross_household
Main;income_level;;income_level;income_hml_es;income_hml_be;income_hml_de;income_hml_fr;income_hml_it;income_hml_nl;income_hml_se;income_hml_uk;income_hml_us
Main;aided;;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb
Main;current_own;;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb
Main;ever_own;;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb
Main;consider;;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb
Main;inmarket;;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb
Cap;;;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18;Q4_total_16_18
Cap;;;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19;Q4_total_16_19
Cap;;;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20;Q4_total_16_20
Cap;;;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999;Q4_total_16_999
Cap;;;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1;Q4_total_17_1
Cap;;;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2;Q4_total_17_2
Cap;;;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3;Q4_total_17_3
Cap;;;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4;Q4_total_17_4
Cap;;;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5;Q4_total_17_5
Cap;;;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6;Q4_total_17_6
Cap;;;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7;Q4_total_17_7
Cap;;;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8;Q4_total_17_8
Cap;;;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9;Q4_total_17_9
Cap;;;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10;Q4_total_17_10
Cap;;;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11;Q4_total_17_11
Cap;;;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12;Q4_total_17_12
Cap;;;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13;Q4_total_17_13
Cap;;;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14;Q4_total_17_14
Cap;;;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15;Q4_total_17_15
Cap;;;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16;Q4_total_17_16
Cap;;;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17;Q4_total_17_17
Cap;;;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18;Q4_total_17_18
Cap;;;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19;Q4_total_17_19
Cap;;;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20;Q4_total_17_20
Cap;;;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999;Q4_total_17_999
Cap;;;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1;Q4_total_18_1
Cap;;;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2;Q4_total_18_2
Cap;;;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3;Q4_total_18_3
Cap;;;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4;Q4_total_18_4
Cap;;;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5;Q4_total_18_5
Cap;;;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6;Q4_total_18_6
Cap;;;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7;Q4_total_18_7
Cap;;;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8;Q4_total_18_8
Cap;;;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9;Q4_total_18_9
Cap;;;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10;Q4_total_18_10
Cap;;;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11;Q4_total_18_11
Cap;;;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12;Q4_total_18_12
Cap;;;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13;Q4_total_18_13
Cap;;;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14;Q4_total_18_14
Cap;;;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15;Q4_total_18_15
Cap;;;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16;Q4_total_18_16
Cap;;;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17;Q4_total_18_17
Cap;;;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18;Q4_total_18_18
Cap;;;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19;Q4_total_18_19
Cap;;;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20;Q4_total_18_20
Cap;;;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999;Q4_total_18_999
Cap;;;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1;Q4_total_19_1
Cap;;;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2;Q4_total_19_2
Cap;;;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3;Q4_total_19_3
Cap;;;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4;Q4_total_19_4
Cap;;;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5;Q4_total_19_5
Cap;;;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6;Q4_total_19_6
Cap;;;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7;Q4_total_19_7
Cap;;;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8;Q4_total_19_8
Cap;;;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9;Q4_total_19_9
Cap;;;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10;Q4_total_19_10
Cap;;;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11;Q4_total_19_11
Cap;;;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12;Q4_total_19_12
Cap;;;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13;Q4_total_19_13
Cap;;;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14;Q4_total_19_14
Cap;;;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15;Q4_total_19_15
Cap;;;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16;Q4_total_19_16
Cap;;;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17;Q4_total_19_17
Cap;;;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18;Q4_total_19_18
Cap;;;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19;Q4_total_19_19
Cap;;;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20;Q4_total_19_20
Cap;;;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999;Q4_total_19_999
Cap;;;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1;Q4_total_20_1
Cap;;;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2;Q4_total_20_2
Cap;;;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3;Q4_total_20_3
Cap;;;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4;Q4_total_20_4
Cap;;;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5;Q4_total_20_5
Cap;;;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6;Q4_total_20_6
Cap;;;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7;Q4_total_20_7
Cap;;;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8;Q4_total_20_8
Cap;;;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9;Q4_total_20_9
Cap;;;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10;Q4_total_20_10
Cap;;;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11;Q4_total_20_11
Cap;;;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12;Q4_total_20_12
Cap;;;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13;Q4_total_20_13
Cap;;;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14;Q4_total_20_14
Cap;;;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15;Q4_total_20_15
Cap;;;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16;Q4_total_20_16
Cap;;;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17;Q4_total_20_17
Cap;;;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18;Q4_total_20_18
Cap;;;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19;Q4_total_20_19
Cap;;;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20;Q4_total_20_20
Cap;;;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999;Q4_total_20_999
Cap;;;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1;Q4_total_21_1
Cap;;;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2;Q4_total_21_2
Cap;;;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3;Q4_total_21_3
Cap;;;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4;Q4_total_21_4
Cap;;;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5;Q4_total_21_5
Cap;;;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6;Q4_total_21_6
Cap;;;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7;Q4_total_21_7
Cap;;;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8;Q4_total_21_8
Cap;;;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9;Q4_total_21_9
Cap;;;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10;Q4_total_21_10
Cap;;;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11;Q4_total_21_11
Cap;;;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12;Q4_total_21_12
Cap;;;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13;Q4_total_21_13
Cap;;;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14;Q4_total_21_14
Cap;;;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15;Q4_total_21_15
Cap;;;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16;Q4_total_21_16
Cap;;;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17;Q4_total_21_17
Cap;;;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18;Q4_total_21_18
Cap;;;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19;Q4_total_21_19
Cap;;;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20;Q4_total_21_20
Cap;;;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999;Q4_total_21_999
Cap;;;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1;Q4_total_22_1
Cap;;;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2;Q4_total_22_2
Cap;;;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3;Q4_total_22_3
Cap;;;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4;Q4_total_22_4
Cap;;;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5;Q4_total_22_5
Cap;;;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6;Q4_total_22_6
Cap;;;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7;Q4_total_22_7
Cap;;;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8;Q4_total_22_8
Cap;;;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9;Q4_total_22_9
Cap;;;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10;Q4_total_22_10
Cap;;;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11;Q4_total_22_11
Cap;;;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12;Q4_total_22_12
Cap;;;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13;Q4_total_22_13
Cap;;;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14;Q4_total_22_14
